Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009542,2015,07,19,20.3,1,Y
IDCJAC0010,009542,2015,07,20,17.8,1,Y
IDCJAC0010,009542,2015,07,21,13.7,1,Y
IDCJAC0010,009542,2015,07,22,15.4,1,Y
IDCJAC0010,009542,2015,07,23,13.5,1,Y
IDCJAC0010,009542,2015,07,24,14.2,1,Y
IDCJAC0010,009542,2015,07,25,14.0,1,Y
IDCJAC0010,009542,2015,07,26,13.4,1,Y
IDCJAC0010,009542,2015,07,27,15.7,1,Y
IDCJAC0010,009542,2015,07,28,12.8,1,Y
IDCJAC0010,009542,2015,07,29,16.8,1,Y
IDCJAC0010,009542,2015,07,30,16.5,1,Y
IDCJAC0010,009542,2015,07,31,15.3,1,Y
IDCJAC0010,009542,2015,08,01,13.2,1,Y
IDCJAC0010,009542,2015,08,02,14.8,1,Y
IDCJAC0010,009542,2015,08,03,15.2,1,Y
IDCJAC0010,009542,2015,08,04,16.1,1,Y
IDCJAC0010,009542,2015,08,05,15.5,1,Y
IDCJAC0010,009542,2015,08,06,17.5,1,Y
IDCJAC0010,009542,2015,08,07,16.9,1,Y
IDCJAC0010,009542,2015,08,08,17.6,1,Y
IDCJAC0010,009542,2015,08,09,12.0,1,Y
IDCJAC0010,009542,2015,08,10,16.3,1,Y
IDCJAC0010,009542,2015,08,11,14.5,1,Y
IDCJAC0010,009542,2015,08,12,15.8,1,Y
IDCJAC0010,009542,2015,08,13,15.8,1,Y
IDCJAC0010,009542,2015,08,14,21.1,1,Y
IDCJAC0010,009542,2015,08,15,22.9,1,Y
IDCJAC0010,009542,2015,08,16,26.0,1,Y
IDCJAC0010,009542,2015,08,17,17.9,1,Y
IDCJAC0010,009542,2015,08,18,19.9,1,Y
IDCJAC0010,009542,2015,08,19,18.8,1,Y
IDCJAC0010,009542,2015,08,20,15.3,1,Y
IDCJAC0010,009542,2015,08,21,16.4,1,Y
IDCJAC0010,009542,2015,08,22,13.9,1,Y
IDCJAC0010,009542,2015,08,23,15.0,1,Y
IDCJAC0010,009542,2015,08,24,14.2,1,Y
IDCJAC0010,009542,2015,08,25,16.4,1,Y
IDCJAC0010,009542,2015,08,26,17.9,1,Y
IDCJAC0010,009542,2015,08,27,19.5,1,Y
IDCJAC0010,009542,2015,08,28,22.3,1,Y
IDCJAC0010,009542,2015,08,29,24.9,1,Y
IDCJAC0010,009542,2015,08,30,18.0,1,Y
IDCJAC0010,009542,2015,08,31,17.5,1,Y
IDCJAC0010,009542,2015,09,01,12.1,1,Y
IDCJAC0010,009542,2015,09,02,13.9,1,Y
IDCJAC0010,009542,2015,09,03,18.1,1,Y
IDCJAC0010,009542,2015,09,04,24.0,1,Y
IDCJAC0010,009542,2015,09,05,18.8,1,Y
IDCJAC0010,009542,2015,09,06,16.8,1,Y
IDCJAC0010,009542,2015,09,07,,,
IDCJAC0010,009542,2015,09,08,23.0,1,N
IDCJAC0010,009542,2015,09,09,25.5,1,Y
IDCJAC0010,009542,2015,09,10,25.4,1,Y
IDCJAC0010,009542,2015,09,11,21.9,1,Y
IDCJAC0010,009542,2015,09,12,22.5,1,Y
IDCJAC0010,009542,2015,09,13,14.2,1,Y
IDCJAC0010,009542,2015,09,14,18.0,1,Y
IDCJAC0010,009542,2015,09,15,14.9,1,Y
IDCJAC0010,009542,2015,09,16,14.1,1,Y
IDCJAC0010,009542,2015,09,17,20.0,1,Y
IDCJAC0010,009542,2015,09,18,26.8,1,Y
IDCJAC0010,009542,2015,09,19,14.7,1,Y
IDCJAC0010,009542,2015,09,20,15.0,1,Y
IDCJAC0010,009542,2015,09,21,16.6,1,Y
IDCJAC0010,009542,2015,09,22,20.2,1,Y
IDCJAC0010,009542,2015,09,23,22.8,1,Y
IDCJAC0010,009542,2015,09,24,24.6,1,Y
IDCJAC0010,009542,2015,09,25,29.4,1,Y
IDCJAC0010,009542,2015,09,26,18.7,1,Y
IDCJAC0010,009542,2015,09,27,16.6,1,Y
IDCJAC0010,009542,2015,09,28,22.8,1,Y
